customer_id,transaction_id,amount,new_device_event,location_change_event,high_value_event
C01327,4,210.48,0,0,0
C01327,5,294.0,0,0,0
C01327,6,278.03,0,0,0
C01327,7,321.92,0,0,0
C01327,8,348.21,1,0,0
C01328,1,264.77,0,0,0
C01328,2,198.93,0,0,0
C01328,3,232.13,0,0,0
C01328,4,321.0,0,0,0
C01328,5,213.02,0,0,0
C01328,6,203.37,0,0,0
C01328,7,307.32,0,0,0
C01328,8,262.57,0,0,0
C01329,1,670.66,0,0,0
C01329,2,636.0,0,0,0
C01329,3,480.52,0,0,0
C01329,4,679.82,0,0,0
C01329,5,544.09,0,0,0
C01329,6,495.44,0,0,0
C01329,7,738.09,0,0,0
C01330,1,184.49,0,0,0
C01330,2,64.34,0,0,0
C01330,3,149.86,0,0,0
C01330,4,115.89,0,0,0
C01330,5,155.09,0,0,0
C01330,6,165.48,0,0,0
C01330,7,169.15,0,0,0
C01330,8,189.81,0,0,0
C01330,9,211.57,0,0,0
C01331,1,236.69,0,0,0
C01331,2,259.23,0,0,0
C01331,3,307.07,0,0,0
C01331,4,167.69,0,0,0
C01331,5,231.83,0,0,0
C01331,6,158.78,0,0,0
C01331,7,192.15,0,0,0
C01331,8,202.18,0,0,0
C01332,1,556.59,0,0,0
C01332,2,438.61,0,0,0
C01332,3,533.11,0,0,0
C01332,4,387.31,0,0,0
C01332,5,396.2,0,0,0
C01332,6,431.01,0,0,0
C01332,7,520.66,0,0,0
C01333,1,442.18,0,0,0
C01333,2,342.31,0,0,0
C01333,3,684.27,0,0,0
C01333,4,715.1,0,0,0
C01333,5,228.3,0,0,0
C01333,6,505.67,0,0,0
C01333,7,342.86,0,0,0
C01333,8,675.62,0,0,0
C01333,9,265.03,0,0,0
C01334,1,71.88,0,0,0
C01334,2,369.91,0,0,0
C01334,3,626.92,0,0,0
C01334,4,179.59,0,0,0
C01334,5,642.54,0,0,0
C01334,6,558.04,0,0,0
C01334,7,422.36,1,0,0
C01335,1,1073.01,0,0,0
C01335,2,1192.31,0,0,0
C01335,3,932.42,0,0,0
C01335,4,818.02,0,0,0
C01335,5,929.68,0,0,0
C01335,6,793.99,0,0,0
C01335,7,1430.47,0,0,0
C01335,8,1153.17,0,1,0
C01336,1,763.95,0,0,0
C01336,2,672.41,0,0,0
C01336,3,604.17,0,0,0
C01336,4,576.03,0,0,0
C01336,5,767.39,0,0,0
C01336,6,710.8,0,0,0
C01336,7,604.1,0,0,0
C01337,1,280.93,0,0,0
C01337,2,580.96,0,0,0
C01337,3,369.66,0,0,0
C01337,4,611.62,0,0,0
C01337,5,962.66,0,0,0
C01337,6,63.76,0,0,0
C01337,7,578.23,0,0,0
C01337,8,941.61,0,0,0
C01338,1,1147.74,0,0,0
C01338,2,1301.67,0,0,0
C01338,3,1122.48,0,0,0
C01338,4,1265.67,0,0,0
C01338,5,1160.58,0,0,0
C01338,6,1083.91,0,0,0
C01338,7,1115.0,0,0,0
C01338,8,1182.29,0,0,0
C01338,9,1129.21,1,0,0
C01339,1,415.24,0,0,0
C01339,2,317.91,0,0,0
C01339,3,408.06,0,0,0
C01339,4,347.63,0,0,0
C01339,5,339.1,0,0,0
C01339,6,397.81,0,0,0
C01339,7,341.9,0,0,0
C01339,8,465.71,1,0,0
C01340,1,401.44,0,0,0
C01340,2,326.08,0,0,0
C01340,3,278.33,0,0,0
C01340,4,398.65,0,0,0
C01340,5,408.5,0,0,0
C01340,6,332.27,0,0,0
C01340,7,431.87,0,0,0
C01341,1,222.56,0,0,0
C01341,2,204.99,0,0,0
C01341,3,156.15,0,0,0
C01341,4,86.03,0,0,0
C01341,5,223.23,0,0,0
C01341,6,260.62,0,0,0
C01341,7,231.9,0,0,0
C01341,8,239.24,0,0,0
C01341,9,196.19,0,0,0
C01341,10,223.05,0,0,0
C01342,1,94.35,0,0,0
C01342,2,392.49,0,0,0
C01342,3,171.94,0,0,0
C01342,4,357.31,0,0,0
C01342,5,303.56,0,0,0
C01342,6,216.93,0,0,0
C01342,7,340.99,0,0,0
C01342,8,351.81,0,0,0
C01342,9,290.28,0,0,0
C01343,1,173.19,0,0,0
C01343,2,142.44,0,0,0
C01343,3,93.0,0,0,0
C01343,4,187.71,0,0,0
C01343,5,242.47,0,0,0
C01343,6,314.58,0,0,0
C01343,7,325.27,0,0,0
C01343,8,208.74,0,0,0
C01343,9,234.52,0,0,0
C01344,1,254.28,0,0,0
C01344,2,165.65,0,0,0
C01344,3,242.36,0,0,0
C01344,4,264.26,0,0,0
C01344,5,211.23,0,0,0
C01344,6,194.06,0,0,0
C01344,7,326.6,0,0,0
C01344,8,169.46,0,0,0
C01344,9,200.83,0,0,0
C01345,1,1810.9,0,0,0
C01345,2,576.83,0,0,0
C01345,3,531.16,0,0,0
C01345,4,1490.63,0,0,0
C01345,5,877.83,0,0,0
C01345,6,2551.37,0,0,0
C01345,7,2414.69,0,0,0
C01345,8,1165.81,0,0,0
C01345,9,1686.38,1,0,0
C01346,1,424.83,0,0,0
C01346,2,483.99,0,0,0
C01346,3,685.19,0,0,0
C01346,4,485.29,0,0,0
C01346,5,390.1,0,0,0
C01346,6,41.56,0,0,0
C01346,7,244.59,0,0,0
C01346,8,750.53,1,1,0
C01347,1,495.07,0,0,0
C01347,2,120.01,0,0,0
C01347,3,219.15,0,0,0
C01347,4,237.52,0,0,0
C01347,5,233.37,0,0,0
C01347,6,114.7,0,0,0
C01347,7,143.84,0,0,0
C01347,8,263.3,0,0,0
C01348,1,479.49,0,0,0
C01348,2,128.77,0,0,0
C01348,3,778.24,0,0,0
C01348,4,505.73,0,0,0
C01348,5,475.01,0,0,0
C01348,6,615.14,0,0,0
C01348,7,342.49,0,0,0
C01349,1,381.4,0,0,0
C01349,2,360.22,0,0,0
C01349,3,501.53,0,0,0
C01349,4,495.49,0,0,0
C01349,5,513.5,0,0,0
C01349,6,532.34,0,0,0
C01349,7,447.86,1,0,0
C01350,1,915.3,0,0,0
C01350,2,240.07,0,0,0
C01350,3,74.86,0,0,0
C01350,4,171.12,0,0,0
C01350,5,721.93,0,0,0
C01350,6,354.92,0,0,0
C01350,7,639.19,0,0,0
C01350,8,703.83,0,1,0
C01351,1,634.73,0,0,0
C01351,2,791.37,0,0,0
C01351,3,663.1,0,0,0
C01351,4,1136.57,0,0,0
C01351,5,1086.08,0,0,0
C01351,6,1058.93,0,0,0
C01351,7,676.62,0,0,0
C01351,8,1122.37,0,0,0
C01352,1,225.23,0,0,0
C01352,2,286.21,0,0,0
C01352,3,239.47,0,0,0
C01352,4,207.69,0,0,0
C01352,5,282.14,0,0,0
C01352,6,324.7,0,0,0
C01352,7,347.66,0,0,0
C01352,8,136.3,0,1,0
C01353,1,150.58,0,0,0
C01353,2,120.5,0,0,0
C01353,3,6.52,0,0,0
C01353,4,637.38,0,0,0
C01353,5,33.0,0,0,0
C01353,6,163.67,0,0,0
C01353,7,390.84,0,0,0
C01353,8,318.83,0,0,0
C01353,9,552.15,0,1,0
C01354,1,821.99,0,0,0
C01354,2,1006.17,0,0,0
C01354,3,939.61,0,0,0
C01354,4,688.09,0,0,0
C01354,5,635.05,0,0,0
C01354,6,679.12,0,0,0
C01354,7,483.27,0,0,0
C01355,1,416.18,0,0,0
C01355,2,478.73,0,0,0
C01355,3,247.88,0,0,0
C01355,4,496.97,0,0,0
C01355,5,462.1,0,0,0
C01355,6,506.19,0,0,0
C01355,7,421.83,0,0,0
C01355,8,523.25,0,1,0
C01356,1,148.63,0,0,0
C01356,2,290.42,0,0,0
C01356,3,240.45,0,0,0
C01356,4,204.94,0,0,0
C01356,5,269.36,0,0,0
C01356,6,163.15,0,0,0
C01356,7,285.95,0,0,0
C01356,8,299.26,0,0,0
C01357,1,254.25,0,0,0
C01357,2,108.94,0,0,0
C01357,3,216.7,0,0,0
C01357,4,162.57,0,0,0
C01357,5,217.46,0,0,0
C01357,6,312.68,0,0,0
C01357,7,196.68,0,0,0
C01357,8,172.25,0,0,0
C01358,1,428.49,0,0,0
C01358,2,427.68,0,0,0
C01358,3,395.47,0,0,0
C01358,4,414.46,0,0,0
C01358,5,391.56,0,0,0
C01358,6,420.09,0,0,0
C01358,7,307.31,0,0,0
C01358,8,566.38,0,0,0
C01359,1,287.37,0,0,0
C01359,2,409.25,0,0,0
C01359,3,228.23,0,0,0
C01359,4,224.54,0,0,0
C01359,5,250.03,0,0,0
C01359,6,171.97,0,0,0
C01359,7,81.36,0,0,0
C01359,8,340.33,0,0,0
C01359,9,265.43,0,0,0
C01359,10,214.19,0,0,0
C01360,1,323.86,0,0,0
C01360,2,335.23,0,0,0
C01360,3,562.49,0,0,0
C01360,4,227.87,0,0,0
C01360,5,144.49,0,0,0
C01360,6,345.32,0,0,0
C01360,7,412.95,1,0,0
C01361,1,391.69,0,0,0
C01361,2,216.6,0,0,0
C01361,3,170.85,0,0,0
C01361,4,503.1,0,0,0
C01361,5,426.65,0,0,0
C01361,6,411.03,0,0,0
C01361,7,636.06,0,0,0
C01361,8,304.38,0,0,0
C01361,9,475.33,0,0,0
C01362,1,239.21,0,0,0
C01362,2,188.91,0,0,0
C01362,3,157.39,0,0,0
C01362,4,137.42,0,0,0
C01362,5,162.84,0,0,0
C01362,6,79.33,0,0,0
C01362,7,190.88,0,0,0
C01362,8,283.08,0,0,0
C01363,1,527.14,0,0,0
C01363,2,1230.42,0,0,0
C01363,3,312.17,0,0,0
C01363,4,804.02,0,0,0
C01363,5,907.08,0,0,0
C01363,6,498.5,0,0,0
C01363,7,678.66,0,1,0
C01364,1,112.25,0,0,0
C01364,2,227.54,0,0,0
C01364,3,362.15,0,0,0
C01364,4,444.91,0,0,0
C01364,5,224.44,0,0,0
C01364,6,513.08,0,0,0
C01364,7,125.05,0,0,0
C01364,8,424.0,0,0,0
C01365,1,288.2,0,0,0
C01365,2,271.69,0,0,0
C01365,3,330.74,0,0,0
C01365,4,347.06,0,0,0
C01365,5,373.27,0,0,0
C01365,6,347.55,0,0,0
C01365,7,294.76,0,0,0
C01365,8,338.05,0,0,0
C01366,1,269.7,0,0,0
C01366,2,322.06,0,0,0
C01366,3,212.53,0,0,0
C01366,4,103.1,0,0,0
C01366,5,401.41,0,0,0
C01366,6,351.98,0,0,0
C01366,7,292.12,0,0,0
C01366,8,433.81,0,0,0
C01366,9,396.4,0,0,0
C01366,10,289.66,0,0,0
C01367,1,350.26,0,0,0
C01367,2,396.23,0,0,0
C01367,3,462.15,0,0,0
C01367,4,365.02,0,0,0
C01367,5,369.55,0,0,0
C01367,6,439.43,0,0,0
C01367,7,425.53,0,0,0
C01367,8,465.97,0,0,0
C01368,1,986.84,0,0,0
C01368,2,874.52,0,0,0
C01368,3,342.39,0,0,0
C01368,4,1085.14,0,0,0
C01368,5,675.46,0,0,0
C01368,6,635.55,0,0,0
C01368,7,966.16,0,0,0
C01368,8,180.33,0,0,0
C01369,1,1684.84,0,0,0
C01369,2,575.35,0,0,0
C01369,3,1405.09,0,0,0
C01369,4,1060.35,0,0,0
C01369,5,1010.29,0,0,0
C01369,6,1207.73,0,0,0
C01369,7,274.07,0,0,0
C01369,8,893.22,0,0,0
C01370,1,187.12,0,0,0
C01370,2,69.85,0,0,0
C01370,3,182.47,0,0,0
C01370,4,183.99,0,0,0
C01370,5,296.99,0,0,0
C01370,6,214.9,0,0,0
C01370,7,226.69,0,0,0
C01370,8,299.89,0,0,0
C01371,1,355.62,0,0,0
C01371,2,324.7,0,0,0
C01371,3,361.97,0,0,0
C01371,4,340.56,0,0,0
C01371,5,324.06,0,0,0
C01371,6,371.45,0,0,0
C01371,7,365.01,0,0,0
C01371,8,312.78,0,0,0
C01371,9,492.46,0,0,0
C01372,1,690.19,0,0,0
C01372,2,684.05,0,0,0
C01372,3,714.21,0,0,0
C01372,4,884.97,0,0,0
C01372,5,581.36,0,0,0
C01372,6,495.67,0,0,0
C01372,7,732.85,0,0,0
C01372,8,773.83,1,0,0
C01373,1,114.53,0,0,0
C01373,2,116.86,0,0,0
C01373,3,109.0,0,0,0
C01373,4,232.07,0,0,0
C01373,5,185.67,0,0,0
C01373,6,249.84,0,0,0
C01373,7,129.34,0,0,0
C01373,8,181.73,0,0,0
C01373,9,198.68,0,0,0
C01374,1,274.67,0,0,0
C01374,2,141.61,0,0,0
C01374,3,476.79,0,0,0
C01374,4,374.16,0,0,0
C01374,5,327.76,0,0,0
C01374,6,302.19,0,0,0
C01374,7,455.89,0,0,0
C01374,8,232.01,1,0,0
C01375,1,322.2,0,0,0
C01375,2,260.09,0,0,0
C01375,3,102.98,0,0,0
C01375,4,197.92,0,0,0
C01375,5,248.33,0,0,0
C01375,6,250.35,0,0,0
C01375,7,183.29,0,0,0
C01375,8,236.84,0,0,0
C01376,1,450.83,0,0,0
C01376,2,809.3,0,0,0
C01376,3,219.1,0,0,0
C01376,4,218.93,0,0,0
C01376,5,130.32,0,0,0
C01376,6,570.51,0,0,0
C01376,7,691.33,0,0,0
C01376,8,782.99,0,0,0
C01377,1,563.15,0,0,0
C01377,2,610.19,0,0,0
C01377,3,358.2,0,0,0
C01377,4,109.14,0,0,0
C01377,5,301.1,0,0,0
C01377,6,678.59,0,0,0
C01377,7,559.05,0,0,0
C01378,1,488.55,0,0,0
C01378,2,714.77,0,0,0
C01378,3,211.6,0,0,0
C01378,4,363.48,0,0,0
C01378,5,46.46,0,0,0
C01378,6,6.35,0,0,0
C01378,7,261.68,0,0,0
C01378,8,708.53,1,0,0
C01379,1,730.92,0,0,0
C01379,2,679.65,0,0,0
C01379,3,716.3,0,0,0
C01379,4,788.03,0,0,0
C01379,5,729.65,0,0,0
C01379,6,710.81,0,0,0
C01379,7,621.23,0,0,0
C01379,8,700.64,0,0,0
C01380,1,1189.82,0,0,0
C01380,2,978.39,0,0,0
C01380,3,1117.83,0,0,0
C01380,4,1083.67,0,0,0
C01380,5,1502.46,0,0,0
C01380,6,1380.95,0,0,0
C01380,7,911.01,0,1,0
C01381,1,78.63,0,0,0
C01381,2,83.3,0,0,0
C01381,3,114.33,0,0,0
C01381,4,131.02,0,0,0
C01381,5,50.84,0,0,0
C01381,6,9.62,0,0,0
C01381,7,149.96,0,0,0
C01381,8,113.97,0,0,0
C01381,9,61.31,0,0,0
C01381,10,82.6,1,0,0
C01382,1,302.4,0,0,0
C01382,2,233.16,0,0,0
C01382,3,275.8,0,0,0
C01382,4,227.08,0,0,0
C01382,5,334.89,0,0,0
C01382,6,354.37,0,0,0
C01382,7,328.89,0,0,0
C01382,8,354.92,0,0,0
C01383,1,129.36,0,0,0
C01383,2,318.8,0,0,0
C01383,3,372.9,0,0,0
C01383,4,316.34,0,0,0
C01383,5,242.72,0,0,0
C01383,6,498.54,0,0,0
C01383,7,407.41,0,0,0
C01383,8,270.45,0,0,0
C01384,1,238.55,0,0,0
C01384,2,86.82,0,0,0
C01384,3,177.19,0,0,0
C01384,4,44.68,0,0,0
C01384,5,201.9,0,0,0
C01384,6,30.18,0,0,0
C01384,7,177.46,0,0,0
C01384,8,206.78,0,1,0
C01385,1,386.7,0,0,0
C01385,2,175.92,0,0,0
C01385,3,274.39,0,0,0
C01385,4,65.64,0,0,0
C01385,5,361.71,0,0,0
C01385,6,350.42,0,0,0
C01385,7,188.17,0,0,0
C01385,8,150.76,0,0,0
C01385,9,221.91,0,0,0
C01386,1,1297.87,0,0,0
C01386,2,860.86,0,0,0
C01386,3,698.93,0,0,0
C01386,4,1125.36,0,0,0
C01386,5,1390.79,0,0,0
C01386,6,1504.55,0,0,0
C01386,7,915.61,0,0,0
C01386,8,760.65,0,0,0
C01387,1,184.37,0,0,0
C01387,2,454.83,0,0,0
C01387,3,262.97,0,0,0
C01387,4,265.06,0,0,0
C01387,5,219.28,0,0,0
C01387,6,110.7,0,0,0
C01387,7,253.99,0,0,0
C01387,8,272.33,1,0,0
C01388,1,852.35,0,0,0
C01388,2,622.38,0,0,0
C01388,3,726.99,0,0,0
C01388,4,583.7,0,0,0
C01388,5,885.99,0,0,0
C01388,6,792.19,0,0,0
C01388,7,840.56,0,0,0
C01389,1,199.44,0,0,0
C01389,2,269.74,0,0,0
C01389,3,267.33,0,0,0
C01389,4,242.5,0,0,0
C01389,5,203.89,0,0,0
C01389,6,303.53,0,0,0
C01389,7,238.25,0,0,0
C01389,8,281.22,0,0,0
C01389,9,263.02,0,0,0
C01390,1,457.96,0,0,0
C01390,2,427.19,0,0,0
C01390,3,208.68,0,0,0
C01390,4,159.74,0,0,0
C01390,5,339.65,0,0,0
C01390,6,323.56,0,0,0
C01390,7,253.75,0,0,0
C01390,8,487.0,0,0,0
C01391,1,544.87,0,0,0
C01391,2,924.53,0,0,0
C01391,3,850.91,0,0,0
C01391,4,963.78,0,0,0
C01391,5,529.63,0,0,0
C01391,6,449.75,0,0,0
C01391,7,371.29,0,0,0
C01391,8,470.36,0,0,0
C01392,1,542.53,0,0,0
C01392,2,332.61,0,0,0
C01392,3,199.95,0,0,0
C01392,4,841.61,0,0,0
C01392,5,438.81,0,0,0
C01392,6,145.47,0,0,0
C01392,7,247.92,0,0,0
C01393,1,369.95,0,0,0
C01393,2,314.76,0,0,0
C01393,3,421.48,0,0,0
C01393,4,309.4,0,0,0
C01393,5,370.55,0,0,0
C01393,6,267.29,0,0,0
C01393,7,497.89,0,0,0
C01393,8,541.41,0,0,0
C01394,1,187.04,0,0,0
C01394,2,189.77,0,0,0
C01394,3,124.21,0,0,0
C01394,4,128.62,0,0,0
C01394,5,112.34,0,0,0
C01394,6,270.84,0,0,0
C01394,7,111.35,0,0,0
C01394,8,105.51,0,0,0
C01394,9,71.52,0,0,0
C01395,1,1843.44,0,0,0
C01395,2,1744.0,0,0,0
C01395,3,649.06,0,0,0
C01395,4,728.33,0,0,0
C01395,5,1328.83,0,0,0
C01395,6,1343.97,0,0,0
C01395,7,456.64,0,0,0
C01395,8,1835.94,0,0,0
C01396,1,985.6,0,0,0
C01396,2,253.19,0,0,0
C01396,3,1035.96,0,0,0
C01396,4,583.78,0,0,0
C01396,5,529.39,0,0,0
C01396,6,633.52,0,0,0
C01396,7,518.6,0,0,0
C01396,8,889.29,0,0,0
C01397,1,960.94,0,0,0
C01397,2,54.3,0,0,0
C01397,3,405.82,0,0,0
C01397,4,106.73,0,0,0
C01397,5,119.03,0,0,0
C01397,6,192.61,0,0,0
C01397,7,324.93,0,0,0
C01397,8,404.06,0,0,0
C01398,1,240.4,0,0,0
C01398,2,242.89,0,0,0
C01398,3,145.25,0,0,0
C01398,4,300.96,0,0,0
C01398,5,295.56,0,0,0
C01398,6,301.98,0,0,0
C01398,7,219.89,0,0,0
C01398,8,124.14,0,0,0
C01398,9,241.71,0,0,0
C01398,10,242.5,0,0,0
C01398,11,117.48,0,0,0
C01399,1,125.24,0,0,0
C01399,2,306.8,0,0,0
C01399,3,212.6,0,0,0
C01399,4,197.14,0,0,0
C01399,5,171.07,0,0,0
C01399,6,98.37,0,0,0
C01399,7,202.19,0,0,0
C01399,8,59.48,0,0,0
C01400,1,788.03,0,0,0
C01400,2,791.09,0,0,0
C01400,3,750.34,0,0,0
C01400,4,523.16,0,0,0
C01400,5,598.0,0,0,0
C01400,6,653.68,0,0,0
C01400,7,1041.41,0,0,0
C01400,8,602.88,1,0,0
C01401,1,231.84,0,0,0
C01401,2,242.0,0,0,0
C01401,3,273.31,0,0,0
C01401,4,263.96,0,0,0
C01401,5,242.15,0,0,0
C01401,6,352.61,0,0,0
C01401,7,226.2,0,0,0
C01401,8,272.33,0,0,0
C01402,1,1085.69,0,0,0
C01402,2,907.03,0,0,0
C01402,3,868.26,0,0,0
C01402,4,824.23,0,0,0
C01402,5,1068.98,0,0,0
C01402,6,1055.28,0,0,0
C01402,7,683.05,1,0,0
C01403,1,364.09,0,0,0
C01403,2,391.01,0,0,0
C01403,3,497.3,0,0,0
C01403,4,518.07,0,0,0
C01403,5,379.28,0,0,0
C01403,6,367.4,0,0,0
C01403,7,480.07,0,1,0
C01404,1,233.04,0,0,0
C01404,2,272.98,0,0,0
C01404,3,24.89,0,0,0
C01404,4,32.64,0,0,0
C01404,5,460.51,0,0,0
C01404,6,256.56,0,0,0
C01404,7,438.58,1,0,0
C01405,1,1137.18,0,0,0
C01405,2,494.94,0,0,0
C01405,3,484.58,0,0,0
C01405,4,624.5,0,0,0
C01405,5,1034.37,0,0,0
C01405,6,409.5,0,0,0
C01405,7,221.08,0,0,0
C01405,8,740.86,0,0,0
C01406,1,968.46,0,0,0
C01406,2,1158.9,0,0,0
C01406,3,639.31,0,0,0
C01406,4,52.56,0,0,0
C01406,5,454.22,0,0,0
C01406,6,640.29,0,0,0
C01406,7,206.55,0,0,0
C01406,8,844.7,0,0,0
C01406,9,201.35,0,0,0
C01407,1,447.7,0,0,0
C01407,2,548.97,0,0,0
C01407,3,394.03,0,0,0
C01407,4,292.23,0,0,0
C01407,5,531.35,0,0,0
C01407,6,417.5,0,0,0
C01407,7,476.13,0,0,0
C01407,8,357.97,1,0,0
C01408,1,137.71,0,0,0
C01408,2,365.49,0,0,0
C01408,3,346.07,0,0,0
C01408,4,168.53,0,0,0
C01408,5,567.77,0,0,0
C01408,6,445.31,0,0,0
C01408,7,251.01,0,0,0
C01408,8,491.92,0,0,0
C01408,9,8.49,0,0,0
C01408,10,487.2,0,1,0
C01409,1,377.76,0,0,0
C01409,2,273.29,0,0,0
C01409,3,366.28,0,0,0
C01409,4,308.57,0,0,0
C01409,5,731.2,0,0,0
C01409,6,755.7,0,0,0
C01409,7,81.7,0,0,0
C01409,8,610.65,0,0,0
C01410,1,283.38,0,0,0
C01410,2,378.36,0,0,0
C01410,3,240.49,0,0,0
C01410,4,233.09,0,0,0
C01410,5,340.61,0,0,0
C01410,6,225.31,0,0,0
C01410,7,392.57,0,0,0
C01410,8,220.42,0,0,0
C01410,9,269.82,0,0,0
C01410,10,441.25,1,0,0
C01411,1,811.94,0,0,0
C01411,2,1031.91,0,0,0
C01411,3,1028.79,0,0,0
C01411,4,1029.19,0,0,0
C01411,5,880.59,0,0,0
C01411,6,1261.71,0,0,0
C01411,7,1036.34,0,0,0
C01412,1,88.59,0,0,0
C01412,2,80.53,0,0,0
C01412,3,74.88,0,0,0
C01412,4,150.23,0,0,0
C01412,5,153.84,0,0,0
C01412,6,117.06,0,0,0
C01412,7,96.35,0,0,0
C01412,8,11.8,0,0,0
C01412,9,59.8,0,0,0
C01413,1,857.65,0,0,0
C01413,2,693.07,0,0,0
C01413,3,657.53,0,0,0
C01413,4,745.06,0,0,0
C01413,5,773.45,0,0,0
C01413,6,660.65,0,0,0
C01413,7,772.05,0,0,0
C01414,1,409.33,0,0,0
C01414,2,405.92,0,0,0
C01414,3,322.89,0,0,0
C01414,4,343.39,0,0,0
C01414,5,251.32,0,0,0
C01414,6,291.61,0,0,0
C01414,7,484.36,0,0,0
C01414,8,256.24,0,0,0
C01414,9,172.75,0,0,0
C01414,10,413.8,0,0,0
C01415,1,163.57,0,0,0
C01415,2,265.09,0,0,0
C01415,3,37.01,0,0,0
C01415,4,226.99,0,0,0
C01415,5,264.65,0,0,0
C01415,6,283.01,0,0,0
C01415,7,382.79,0,0,0
C01415,8,202.98,0,0,0
C01415,9,174.67,0,0,0
C01416,1,1413.59,0,0,0
C01416,2,1453.83,0,0,0
C01416,3,1457.79,0,0,0
C01416,4,934.21,0,0,0
C01416,5,1934.49,0,0,0
C01416,6,2057.61,0,0,0
C01416,7,2266.9,0,0,0
C01416,8,1665.27,0,1,0
C01417,1,456.41,0,0,0
C01417,2,1054.46,0,0,0
C01417,3,611.09,0,0,0
C01417,4,1235.82,0,0,0
C01417,5,1001.02,0,0,0
C01417,6,593.35,0,0,0
C01417,7,1080.44,0,0,0
C01418,1,907.99,0,0,0
C01418,2,650.04,0,0,0
C01418,3,698.36,0,0,0
C01418,4,858.06,0,0,0
C01418,5,713.05,0,0,0
C01418,6,530.6,0,0,0
C01418,7,626.95,0,0,0
C01418,8,893.18,0,0,0
C01419,1,436.92,0,0,0
C01419,2,253.42,0,0,0
C01419,3,237.81,0,0,0
C01419,4,420.27,0,0,0
C01419,5,168.24,0,0,0
C01419,6,458.37,0,0,0
C01419,7,354.15,0,0,0
C01419,8,269.66,0,0,0
C01419,9,419.63,0,0,0
C01420,1,379.33,0,0,0
C01420,2,337.85,0,0,0
C01420,3,381.04,0,0,0
C01420,4,470.25,0,0,0
C01420,5,290.57,0,0,0
C01420,6,287.7,0,0,0
C01420,7,422.11,1,0,0
C01421,1,502.76,0,0,0
C01421,2,257.55,0,0,0
C01421,3,519.9,0,0,0
C01421,4,200.21,0,0,0
C01421,5,106.9,0,0,0
C01421,6,431.25,0,0,0
C01421,7,158.23,0,0,0
C01421,8,168.24,0,0,0
C01421,9,378.67,0,0,0
C01421,10,190.6,0,0,0
C01421,11,424.48,0,1,0
C01422,1,234.56,0,0,0
C01422,2,501.95,0,0,0
C01422,3,632.6,0,0,0
C01422,4,383.13,0,0,0
C01422,5,239.43,0,0,0
C01422,6,118.95,0,0,0
C01422,7,599.36,0,0,0
C01423,1,603.5,0,0,0
C01423,2,195.46,0,0,0
C01423,3,1755.66,0,0,0
C01423,4,555.66,0,0,0
C01423,5,2296.11,0,0,0
C01423,6,565.9,0,1,0
C01424,1,247.86,0,0,0
C01424,2,232.09,0,0,0
C01424,3,234.52,0,0,0
C01424,4,294.57,0,0,0
C01424,5,164.08,0,0,0
C01424,6,275.75,0,0,0
C01424,7,196.39,0,0,0
C01424,8,277.71,0,0,0
C01424,9,237.94,0,0,0
C01424,10,328.21,0,0,0
C01425,1,212.29,0,0,0
C01425,2,574.37,0,0,0
C01425,3,233.34,0,0,0
C01425,4,264.38,0,0,0
C01425,5,280.05,0,0,0
C01425,6,637.08,0,0,0
C01425,7,630.23,0,0,0
C01425,8,411.65,0,0,0
C01425,9,148.19,0,0,0
C01426,1,1266.58,0,0,0
C01426,2,963.9,0,0,0
C01426,3,501.07,0,0,0
C01426,4,680.54,0,0,0
C01426,5,423.34,0,0,0
C01426,6,357.74,0,0,0
C01426,7,976.14,0,0,0
C01426,8,304.41,0,1,0
C01427,1,304.01,0,0,0
C01427,2,389.81,0,0,0
C01427,3,853.79,0,0,0
C01427,4,433.45,0,0,0
C01427,5,419.93,0,0,0
C01427,6,575.58,0,0,0
C01427,7,308.04,0,0,0
C01427,8,134.68,0,0,0
C01427,9,282.59,0,0,0
C01428,1,529.04,0,0,0
C01428,2,320.03,0,0,0
C01428,3,568.28,0,0,0
C01428,4,1352.21,0,0,0
C01428,5,179.76,0,0,0
C01428,6,371.43,0,0,0
C01428,7,190.93,0,0,0
C01428,8,918.48,0,0,0
C01429,1,401.13,0,0,0
C01429,2,396.58,0,0,0
C01429,3,449.7,0,0,0
C01429,4,375.16,0,0,0
C01429,5,287.54,0,0,0
C01429,6,616.85,0,0,0
C01429,7,250.7,0,0,0
C01429,8,834.98,0,0,0
C01429,9,239.84,0,0,0
C01430,1,206.75,0,0,0
C01430,2,437.95,0,0,0
C01430,3,465.68,0,0,0
C01430,4,301.28,0,0,0
C01430,5,473.53,0,0,0
C01430,6,117.32,0,0,0
C01430,7,174.53,0,0,0
C01430,8,446.31,0,0,0
C01430,9,429.09,0,0,0
C01431,1,334.97,0,0,0
C01431,2,521.17,0,0,0
C01431,3,313.06,0,0,0
C01431,4,9.22,0,0,0
C01431,5,683.89,0,0,0
C01431,6,393.02,0,0,0
C01431,7,289.01,1,0,0
C01432,1,403.96,0,0,0
C01432,2,188.44,0,0,0
C01432,3,533.5,0,0,0
C01432,4,209.73,0,0,0
C01432,5,307.03,0,0,0
C01432,6,261.36,0,0,0
C01432,7,325.55,0,0,0
C01432,8,142.65,0,0,0
C01432,9,164.31,0,0,0
C01433,1,225.34,0,0,0
C01433,2,227.58,0,0,0
C01433,3,246.88,0,0,0
